epoch,training_time,lr,train_loss,test_loss,f1_value,val_acc,precision,recall
1_fold|epoch_428_2022-12-01 13:49:33,14.98s,0.00000010,0.0018,0.0776,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_429_2022-12-01 13:49:52,14.49s,0.00000010,0.0017,0.0791,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_430_2022-12-01 13:50:11,14.46s,0.00000010,0.0016,0.0825,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_431_2022-12-01 13:50:30,14.42s,0.00000010,0.0018,0.0773,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_432_2022-12-01 13:50:49,14.42s,0.00000010,0.0017,0.0770,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_433_2022-12-01 13:51:09,14.40s,0.00000010,0.0018,0.0758,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_434_2022-12-01 13:51:28,14.55s,0.00000010,0.0018,0.0756,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_435_2022-12-01 13:51:47,14.60s,0.00000010,0.0017,0.0754,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_436_2022-12-01 13:52:06,14.46s,0.00000010,0.0016,0.0768,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_437_2022-12-01 13:52:26,14.57s,0.00000010,0.0017,0.0795,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_438_2022-12-01 13:52:45,14.48s,0.00000010,0.0017,0.0798,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_439_2022-12-01 13:53:04,14.56s,0.00000010,0.0017,0.0794,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_440_2022-12-01 13:53:24,14.53s,0.00000010,0.0018,0.0762,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_441_2022-12-01 13:53:43,14.48s,0.00000010,0.0019,0.0744,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_442_2022-12-01 13:54:02,14.45s,0.00000010,0.0018,0.0739,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_443_2022-12-01 13:54:21,14.55s,0.00000010,0.0017,0.0782,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_444_2022-12-01 13:54:40,14.47s,0.00000010,0.0020,0.0758,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_445_2022-12-01 13:55:00,14.52s,0.00000010,0.0018,0.0778,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_446_2022-12-01 13:55:19,14.47s,0.00000010,0.0017,0.0782,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_447_2022-12-01 13:55:38,14.44s,0.00000010,0.0017,0.0755,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_448_2022-12-01 13:55:57,14.54s,0.00000010,0.0018,0.0778,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_449_2022-12-01 13:56:17,14.60s,0.00000010,0.0018,0.0805,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_450_2022-12-01 13:56:36,14.51s,0.00000010,0.0017,0.0777,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_451_2022-12-01 13:56:55,14.61s,0.00000010,0.0017,0.0736,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_452_2022-12-01 13:57:15,14.44s,0.00000010,0.0017,0.0747,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_453_2022-12-01 13:57:34,14.50s,0.00000010,0.0019,0.0793,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_454_2022-12-01 13:57:53,14.48s,0.00000010,0.0018,0.0775,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_455_2022-12-01 13:58:12,14.54s,0.00000010,0.0018,0.0764,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_456_2022-12-01 13:58:32,14.47s,0.00000010,0.0020,0.0769,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_457_2022-12-01 13:58:51,14.59s,0.00000010,0.0018,0.0797,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_458_2022-12-01 13:59:10,14.51s,0.00000010,0.0017,0.0766,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_459_2022-12-01 13:59:29,14.36s,0.00000010,0.0018,0.0739,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_460_2022-12-01 13:59:48,14.45s,0.00000010,0.0017,0.0773,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_461_2022-12-01 14:00:08,14.60s,0.00000010,0.0018,0.0733,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_462_2022-12-01 14:00:27,14.49s,0.00000010,0.0018,0.0744,0.9766,0.9766,0.9766,0.9766
1_fold|epoch_463_2022-12-01 14:00:46,14.38s,0.00000010,0.0017,0.0804,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_464_2022-12-01 14:01:05,14.51s,0.00000010,0.0017,0.0754,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_465_2022-12-01 14:01:24,14.50s,0.00000010,0.0018,0.0781,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_466_2022-12-01 14:01:44,14.65s,0.00000010,0.0017,0.0773,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_467_2022-12-01 14:02:03,14.59s,0.00000010,0.0018,0.0778,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_468_2022-12-01 14:02:23,14.57s,0.00000010,0.0018,0.0742,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_469_2022-12-01 14:02:42,14.73s,0.00000010,0.0018,0.0754,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_470_2022-12-01 14:03:01,14.61s,0.00000010,0.0018,0.0749,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_471_2022-12-01 14:03:21,14.53s,0.00000010,0.0017,0.0753,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_472_2022-12-01 14:03:40,14.56s,0.00000010,0.0018,0.0763,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_473_2022-12-01 14:03:59,14.63s,0.00000010,0.0017,0.0752,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_474_2022-12-01 14:04:19,14.76s,0.00000010,0.0017,0.0738,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_475_2022-12-01 14:04:38,14.60s,0.00000010,0.0017,0.0763,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_476_2022-12-01 14:04:57,14.47s,0.00000010,0.0018,0.0744,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_477_2022-12-01 14:05:17,14.60s,0.00000010,0.0017,0.0812,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_478_2022-12-01 14:05:36,14.39s,0.00000010,0.0017,0.0785,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_479_2022-12-01 14:05:55,14.54s,0.00000010,0.0017,0.0793,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_480_2022-12-01 14:06:14,14.50s,0.00000010,0.0016,0.0756,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_481_2022-12-01 14:06:34,14.50s,0.00000010,0.0017,0.0781,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_482_2022-12-01 14:06:53,14.64s,0.00000010,0.0018,0.0793,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_483_2022-12-01 14:07:12,14.26s,0.00000010,0.0018,0.0737,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_484_2022-12-01 14:07:31,14.53s,0.00000010,0.0018,0.0740,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_485_2022-12-01 14:07:51,14.44s,0.00000010,0.0018,0.0747,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_486_2022-12-01 14:08:10,14.60s,0.00000010,0.0017,0.0805,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_487_2022-12-01 14:08:29,14.69s,0.00000010,0.0017,0.0832,0.9766,0.9766,0.9766,0.9766
1_fold|epoch_488_2022-12-01 14:08:48,14.45s,0.00000010,0.0017,0.0789,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_489_2022-12-01 14:09:08,14.67s,0.00000010,0.0017,0.0728,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_490_2022-12-01 14:09:27,14.77s,0.00000010,0.0017,0.0762,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_491_2022-12-01 14:09:47,14.70s,0.00000010,0.0017,0.0738,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_492_2022-12-01 14:10:06,14.61s,0.00000010,0.0018,0.0774,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_493_2022-12-01 14:10:26,14.61s,0.00000010,0.0018,0.0776,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_494_2022-12-01 14:10:45,14.62s,0.00000010,0.0019,0.0831,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_495_2022-12-01 14:11:04,14.43s,0.00000010,0.0017,0.0753,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_496_2022-12-01 14:11:24,14.68s,0.00000010,0.0017,0.0744,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_497_2022-12-01 14:11:43,14.43s,0.00000010,0.0017,0.0754,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_498_2022-12-01 14:12:02,14.60s,0.00000010,0.0017,0.0767,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_499_2022-12-01 14:12:22,14.57s,0.00000010,0.0018,0.0791,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_500_2022-12-01 14:12:41,14.71s,0.00000010,0.0017,0.0765,0.9777,0.9777,0.9777,0.9777
